"","GSM2882963","GSM2882964","GSM2882965","GSM2882966","GSM2882967","GSM2882968","GSM2882969","GSM2882970","GSM2882971","GSM2882972","GSM2882973","GSM2882974","GSM2882975","GSM2882976","GSM2882977","GSM2882978","GSM2882979","GSM2882980","GSM2882981","GSM2882982","GSM2882983","GSM2882984","GSM2882985","GSM2882986","GSM2882987","GSM2882988","GSM2882989","GSM2882990","GSM2882991","GSM2882992","GSM2882993","GSM2882995","GSM2882996","GSM2882997","GSM2882998","GSM2882999","GSM2883000","GSM2883001","GSM2883002","GSM2883003","GSM2883004","GSM2883005","GSM2883006","GSM2883007","GSM2883008","GSM2883009","GSM2883010","GSM2883011","GSM2883012","GSM2883013","GSM2883014","GSM2883015","GSM2883016","GSM2883017","GSM2883018","GSM2883019"
"ENSG00000158825",0,1,0,1,1,-1,-1,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,1,0,-1,0,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,0,1
"ENSG00000158850",0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,-1,-1,0,0,0,0,1,1,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,-1,0,1,-1,-1,0,0,-1,-1,1,1,1
"ENSG00000158864",0,1,1,0,0,0,0,0,0,-1,0,1,1,1,1,0,0,-1,-1,0,0,0,0,0,0,1,1,1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,1,1,1,0,-1,1,1,-1,-1,0,0,-1,-1,0,0,-1
"ENSG00000158865",0,0,1,1,-1,-1,1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,0,0,-1,0,1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,0,-1,-1,1,1,-1,-1,-1,0,1,-1,0,0,-1
"ENSG00000158874",0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1
"ENSG00000159063",0,0,0,0,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,-1,1,1,0,-1,0,1,1,-1,0,1,0,0,1,0,0,0,0,-1,-1,-1,1,1,1,0,0,1,0,0,1,1,0,0,1
"ENSG00000159082",0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,-1,0,-1,0,0,-1,1,1,0,-1,1,1,0,0,1,1,0,0,1
"ENSG00000159131",0,0,1,0,0,1,0,0,-1,-1,0,-1,0,1,0,-1,-1,1,1,1,0,0,0,1,1,1,0,0,-1,-1,1,-1,0,-1,0,0,-1,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,-1,1
"ENSG00000159199",0,1,1,0,0,1,1,0,0,-1,0,1,1,-1,-1,0,0,-1,-1,0,0,0,1,0,0,1,1,1,-1,1,0,1,0,1,-1,-1,0,0,0,0,1,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,-1
"ENSG00000159202",-1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1,-1,1,0,0,1,1,1,0,0,0,-1,1,-1,0,-1,-1,-1,-1,0,0,1,-1,0,1,1,0,-1,0,0,-1,-1,0,0,0,-1,1,1,1
"ENSG00000159228",0,0,1,0,-1,0,0,1,1,-1,0,-1,0,1,1,1,1,0,-1,1,0,0,0,1,1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,0,0,1,0,-1,0,1,0,-1,0,0,0,-1,0,0,1
"ENSG00000159231",0,0,1,1,1,-1,0,1,0,-1,0,0,0,1,1,0,0,-1,0,-1,0,1,0,1,1,0,0,-1,-1,0,1,-1,0,-1,0,-1,0,1,0,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,-1,1,1,1
"ENSG00000159267",1,1,0,0,1,1,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,-1,0,0,0,1,0,0,0,-1,1,1,0,1,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,-1,-1,0,0,-1,-1
"ENSG00000159322",0,0,-1,1,1,-1,-1,1,1,1,-1,0,-1,0,0,1,1,0,0,0,0,0,-1,1,1,0,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,1,0,1,0,0,-1,0,0,1,0,1
"ENSG00000159337",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1
"ENSG00000159339",1,1,1,-1,-1,0,0,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,0,0,-1,-1,1,1,0,0,-1,-1,-1,-1,1,-1,0,0,0,-1,0,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
"ENSG00000159348",-1,0,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,0,0,0,-1,0,1,0,-1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,1,1,0,0,1,1,-1,-1,0,0,-1
"ENSG00000159398",-1,0,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ENSG00000159399",0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,-1,-1,1,1,1,1,0,0,1,1,-1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,0,0,1,1,1,1,0,0,0,0,1
"ENSG00000159423",0,0,0,0,0,1,1,1,0,-1,-1,0,0,0,0,0,1,-1,-1,1,1,0,0,0,1,0,0,0,-1,1,1,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,1,1,-1,-1,0,0,1
"ENSG00000159433",1,1,-1,1,1,0,0,1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,-1,0,0,-1,-1,0,0,1,0,1,1,1
"ENSG00000159459",0,0,0,0,-1,0,0,0,-1,1,0,0,-1,0,0,-1,-1,0,1,-1,-1,0,-1,1,0,0,-1,-1,1,0,0,0,1,-1,1,1,0,-1,-1,0,0,1,0,1,1,0,0,1,1,0,-1,1,1,0,0,0
"ENSG00000159461",-1,-1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,1,-1,-1,0,0,1,0,-1,-1,0,1,1,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,1,1,0,0,1,1,-1,-1,0,0,-1,-1,0,0,0
"ENSG00000159495",-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
"ENSG00000159527",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ENSG00000159593",0,0,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,1,1,0,0,0,0,1,0,0,0,-1,0,-1,-1,0,1,0,1,1,-1,0,-1,0,0,-1,0,1,1,1,0,1,1,0,1,0,1,0,-1,1
"ENSG00000159640",0,1,0,0,0,1,1,1,0,-1,-1,0,0,0,0,1,1,0,-1,1,0,0,0,1,1,1,1,1,-1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,1,0,-1,-1,0,0,-1,-1,0,0,1
"ENSG00000159650",-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,-1,1,-1,0,1,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1
"ENSG00000159692",0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,0,-1,-1,0,0,1,1,1,1,1,0,0,-1,1,0,1,-1,1,-1,-1,0,1,0,0,0,0,1,-1,-1,0,0,-1,-1,0,0,-1,-1,1,0,1
"ENSG00000159714",0,0,-1,1,0,0,1,1,-1,0,0,0,1,1,1,0,0,-1,-1,0,0,0,1,1,1,1,0,0,-1,0,1,0,0,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,1,0,1
"ENSG00000159720",0,0,1,0,1,-1,0,0,0,-1,0,0,0,0,0,-1,0,-1,-1,0,1,0,0,0,1,1,0,0,-1,0,1,0,-1,1,-1,-1,1,0,0,0,0,1,1,0,-1,1,1,-1,-1,0,0,-1,-1,0,1,1
"ENSG00000159899",-1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,0,1,1,1,0,0,-1,1,-1,0,-1,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,1,-1,-1,0,0,-1,0,1,1,1
"ENSG00000159921",0,-1,-1,0,0,0,0,1,0,1,0,-1,-1,1,1,-1,-1,1,1,0,0,0,0,1,1,0,0,-1,0,1,1,0,1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,0,0,1,0,0,0,1,0,0,1
"ENSG00000160014",0,0,0,-1,0,0,1,0,0,1,1,0,0,0,1,0,0,-1,-1,0,0,1,1,1,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,0,1,1,0,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,1,1,1
"ENSG00000160087",0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,-1,-1,0,-1,0,0,1,1,1,0,0,-1,1,1,0,-1,0,-1,-1,0,0,0,-1,0,1,1,-1,-1,1,0,-1,-1,0,0,-1,-1,1,0,1
"ENSG00000160179",0,0,0,1,1,1,1,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,-1,0,0,1,1,0,0,0,0,1,1,0,0,0,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1
"ENSG00000160190",-1,-1,0,0,0,-1,-1,0,0,0,1,1,1,1,1,1,1,0,-1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,-1,0,1,1,1,-1,-1,1,0,-1,-1,0,0,-1,-1,0,0,1
"ENSG00000160191",0,0,0,0,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0,-1,0,1,1,0,0,1,0,0,-1,1,1,1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,0,0,-1,-1,0,0,0,0,1,1,1
"ENSG00000160194",1,1,1,0,0,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,0,-1,-1,1,1,1,0,0,-1,1,1,1,0,0,0,1,0,-1,0,-1,-1,0,0,0,-1,0,0,1,1,-1,0,1,0,-1
"ENSG00000160200",0,-1,0,1,0,-1,-1,1,0,-1,-1,-1,0,-1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,0,-1,-1,1,0,0,-1,-1,0,1,0,0,0,0,0,1,1,1
"ENSG00000160209",1,1,0,0,0,0,0,1,0,1,0,-1,-1,0,1,0,1,-1,-1,0,0,0,0,1,1,1,0,0,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,0,0,0,-1,1,1,1
"ENSG00000160211",0,1,0,0,1,-1,-1,1,0,0,0,0,0,1,1,-1,-1,0,0,1,1,0,0,1,1,0,0,0,-1,0,-1,0,-1,0,-1,-1,0,0,0,-1,0,1,0,-1,-1,1,0,-1,-1,0,0,0,0,1,1,1
"ENSG00000160216",0,1,1,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,1,1,1,-1,0,1,0,-1,0,-1,-1,0,0,-1,0,1,0,0,-1,-1,1,0,0,-1,1,1,-1,-1,0,-1,1
"ENSG00000160226",0,0,0,0,0,1,1,1,0,-1,0,0,0,1,1,0,1,-1,-1,0,0,0,0,1,1,1,0,-1,-1,1,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,1,0,1
"ENSG00000160282",0,0,-1,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,1,0,1,1,-1,-1,0,0,0,-1,0,0,-1,1,0,-1,1,-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1
"ENSG00000160285",0,0,1,0,0,1,1,1,0,0,-1,0,1,0,0,0,0,-1,-1,1,1,0,0,1,1,0,1,0,-1,0,1,0,-1,0,-1,-1,-1,0,0,0,1,0,0,-1,-1,0,0,-1,-1,0,1,-1,-1,0,0,1
"ENSG00000160310",0,0,-1,0,0,-1,-1,1,0,1,0,0,0,1,1,1,1,-1,0,0,0,0,0,1,1,0,-1,-1,1,1,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,0,1,1,1
"ENSG00000160326",0,1,0,1,0,0,0,1,0,1,0,-1,0,1,1,-1,0,-1,-1,-1,0,-1,0,1,1,0,0,0,-1,1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,0,0,0,-1,-1,0,-1,-1,0,0,-1,-1,1,1,1
"ENSG00000160408",0,0,-1,1,1,0,1,1,0,-1,0,0,0,0,0,0,0,-1,-1,1,1,0,0,1,1,0,0,0,-1,1,0,0,-1,0,-1,-1,0,0,1,0,0,0,0,-1,-1,0,0,-1,-1,1,0,-1,-1,1,1,1
"ENSG00000160439",1,1,1,0,0,1,1,0,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,1,0,0,0,1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,0,1,1,0,-1,0,-1,-1,0,0,0,0,1,0,-1,-1,1,0,1
"ENSG00000160446",1,0,1,1,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,0,0,0,-1,0,-1,0,-1,1,-1,-1,1,-1,0,0,0,0,0,-1,-1,1,0,-1,-1,0,-1,-1,-1,0,0,0
"ENSG00000160471",0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,1,1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,1,0,-1
"ENSG00000160539",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,-1,0,1,1,0,-1,1,0,1,-1,1,-1,-1,0,1,0,0,1,0,0,-1,-1,1,1,-1,-1,0,0,-1,-1,0,0,-1
"ENSG00000160688",0,0,0,0,0,0,0,1,0,-1,0,0,0,1,1,1,1,-1,-1,0,0,1,1,1,1,0,0,0,-1,-1,1,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,0,-1,-1,1,0,1
"ENSG00000160714",0,0,1,1,1,-1,-1,1,-1,1,0,0,0,0,1,-1,-1,0,-1,1,0,-1,-1,1,1,0,0,0,-1,-1,1,0,0,-1,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1
"ENSG00000160752",0,0,1,0,0,0,1,1,-1,-1,0,-1,0,0,0,0,1,-1,-1,1,0,0,1,1,1,0,0,1,-1,0,-1,0,0,0,-1,-1,1,0,0,0,0,1,1,-1,-1,0,0,0,-1,0,0,-1,-1,1,0,1
"ENSG00000160868",0,0,0,0,-1,1,1,0,0,-1,-1,0,1,0,0,0,0,1,1,0,0,-1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,1,1,1,1,1,1,-1,0,1
"ENSG00000160870",0,0,0,0,1,1,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,1,0,0,1,0,-1,-1,1,-1,-1,0,0,1,-1,-1,0,0,1,0,-1,0,0,-1,0,1,1,-1,0,1,0,0,1,1
"ENSG00000160882",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ENSG00000160883",1,1,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,0,0,-1,0,0,0,0,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,1,0,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,1
"ENSG00000161013",0,0,1,0,0,0,0,1,0,-1,0,0,0,1,1,0,0,-1,-1,1,0,1,0,1,1,1,0,1,-1,0,1,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,1,0,-1,-1,0,-1,-1,-1,1,0,1
"ENSG00000161031",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1
"ENSG00000161133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000161217",0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,1,1,-1,-1,-1,-1,1,1,1,1,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,1,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,1,0,1,0,1
"ENSG00000161267",0,0,1,1,1,1,0,0,-1,0,0,0,0,0,0,-1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,0,0,1,1,1,1,-1,-1,0,0,-1
"ENSG00000161281",0,0,1,0,1,0,0,0,0,-1,-1,0,0,1,1,0,0,0,-1,0,0,1,1,-1,-1,1,1,1,-1,0,0,1,0,1,-1,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,0,1,-1
"ENSG00000161513",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,0,-1,1,1,0,0,0,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,1,0,0,0,1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,1,1,1
"ENSG00000161533",0,-1,0,0,0,-1,-1,0,0,1,0,0,-1,-1,-1,0,0,1,1,0,0,-1,-1,1,1,0,-1,-1,0,0,0,0,1,1,0,0,0,0,-1,0,0,0,-1,1,1,1,0,1,1,1,0,0,0,-1,-1,1
"ENSG00000161653",-1,-1,-1,0,1,0,1,0,-1,-1,0,-1,-1,0,-1,1,1,-1,0,0,-1,0,0,1,1,1,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,0,0,1,0,-1,-1,0,0,1
"ENSG00000161714",1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,1,1,1,-1,0,-1,0,-1,0,-1,-1,1,1,0,0,0,1,1,-1,-1,0,0,-1,-1,1,0,-1,-1,0,0,-1
"ENSG00000161798",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
"ENSG00000161860",1,0,1,1,1,-1,-1,0,0,0,-1,0,0,0,1,0,1,-1,1,1,1,0,0,0,0,0,-1,-1,-1,1,1,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0
"ENSG00000161896",-1,-1,0,0,0,0,0,-1,1,-1,0,-1,0,0,-1,1,1,0,0,1,1,0,0,-1,0,0,1,0,-1,0,1,1,1,1,-1,0,1,1,1,0,1,0,0,0,-1,0,0,0,-1,0,0,-1,-1,0,0,-1
"ENSG00000161905",-1,-1,-1,-1,1,-1,-1,1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,1,1,-1,-1,-1,-1,-1,0,0,-1,1,-1,1,0,0,0,-1,0,0,-1,-1,-1,0,0,-1,-1,0,0,0
"ENSG00000161980",0,0,0,0,1,1,0,1,0,-1,-1,0,0,0,1,1,0,-1,0,1,1,0,0,1,1,-1,0,0,0,1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,0,1,0,-1,0,0,1
"ENSG00000162040",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
"ENSG00000162066",0,0,0,1,0,0,0,1,0,1,0,-1,-1,0,0,0,1,-1,-1,0,0,0,0,1,1,1,-1,0,-1,1,1,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,0,0,0,-1,1,1,1
"ENSG00000162104",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,-1,-1,1,0,0,0,-1,-1,0,1,1,-1,0,0,1,0,1,-1,-1,0,1,0,0,1,0,0,-1,-1,1,1,-1,-1,0,0,-1,-1,0,0,-1
"ENSG00000162139",-1,-1,-1,0,0,0,-1,-1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,-1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,-1,-1,0,0,-1,-1,0,-1,-1
"ENSG00000162174",-1,0,0,0,-1,0,-1,1,1,-1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,1,1,-1,0,0,-1,-1,1,1,1,1,-1,0,-1,0,1,-1,0,-1,0,1,0,0,1,1,0,-1,0,-1,0,0,0,1
"ENSG00000162298",-1,0,0,0,0,-1,0,1,0,0,0,0,0,1,1,1,1,-1,-1,0,0,0,0,1,1,0,0,0,-1,0,-1,0,-1,0,-1,-1,0,1,0,0,0,1,1,-1,-1,1,0,-1,-1,0,0,0,-1,1,1,1
"ENSG00000162365",-1,0,0,1,1,0,0,1,0,-1,0,0,0,-1,-1,1,0,0,0,0,0,-1,0,1,1,-1,0,0,-1,1,-1,-1,-1,-1,-1,0,1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,1,1,1,0,1,1
"ENSG00000162368",0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,0,0,0,-1,-1,-1,1,1,0,0,0,1,0,1,-1,0,-1,1,1,0,-1,-1,0,0,0,-1,0,1,0,-1,1,1,0,-1,1,1,0,0,1
"ENSG00000162383",0,0,0,0,0,0,1,0,0,-1,0,1,1,1,1,0,0,-1,-1,0,0,1,1,1,1,0,0,0,-1,-1,0,0,-1,0,-1,-1,1,0,0,1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,0,0,1,0,1
"ENSG00000162390",0,1,1,0,0,1,1,0,-1,-1,0,0,0,-1,-1,-1,-1,1,1,1,1,0,0,-1,0,0,0,0,0,1,1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,0,0,-1
"ENSG00000162402",0,0,0,0,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,1,0,-1,1,1,0,1,1,-1,0,0,0,0,0,-1,1,1,0,0,1,1,0,0,1,1,-1,-1,0
"ENSG00000162407",0,0,0,1,1,-1,-1,1,0,-1,0,-1,-1,1,1,-1,0,0,0,0,0,0,0,1,1,0,-1,-1,1,1,-1,-1,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"ENSG00000162408",0,0,0,0,1,1,0,1,0,0,-1,-1,-1,1,1,0,-1,1,1,0,-1,-1,0,1,1,1,0,-1,1,1,-1,1,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,0,1
"ENSG00000162433",1,0,0,0,0,-1,-1,1,0,0,0,-1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,-1,-1,1,1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,1,1,0,0,0,0,0,0,1,1,0,0,1
"ENSG00000162482",-1,0,0,0,0,0,1,0,0,-1,0,0,-1,1,1,0,0,0,-1,-1,0,1,1,1,0,1,0,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,1,-1,-1,0,0,1,0,0,0,-1,-1,-1,0,0,-1,1,1,1
"ENSG00000162496",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,1,1,0,0,0,-1,1,-1,0,-1,0,-1,-1,0,0,0,-1,0,0,1,-1,-1,1,1,-1,-1,0,0,-1,-1,1,1,1
"ENSG00000162551",0,0,0,0,0,1,1,1,0,0,1,0,-1,1,1,0,0,-1,-1,-1,0,-1,-1,1,1,1,0,-1,0,0,1,-1,0,-1,-1,0,1,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,-1,-1,0,0,1
"ENSG00000162571",0,0,0,-1,0,1,1,0,0,-1,-1,0,0,-1,-1,1,1,-1,-1,-1,0,-1,-1,1,1,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,-1,0,-1,0,0,-1,-1,0,-1,0,-1,1,0,1
"ENSG00000162607",0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,1,-1,-1,-1,-1,1,1,0,0,-1,1,1,0,-1,0,-1,1,1,-1,0,0,0,-1,0,-1,0,1,-1,-1,0,1,0,0,0,1,0,0,1
"ENSG00000162623",0,0,0,0,0,-1,0,1,0,-1,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,0,1,1,0,0,0,1,0,1,-1,-1,-1,1,0,0,0,-1,0,-1,0,0,1,1,-1,0,1,1,0,0,1,1,1,0,1
"ENSG00000162630",0,0,-1,0,0,0,-1,0,0,-1,-1,0,0,-1,-1,-1,-1,0,1,0,0,-1,-1,0,1,0,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,0,1,-1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1
